0.000000000	-1.484873620
0.005000000	-0.759602610
0.010000000	0.448235190
0.015000000	1.041761500
0.020000000	-0.759036120
0.025000000	-0.751374650
0.030000000	-1.928172680
0.035000000	0.469307690
0.040000000	-0.728850780
0.045000000	-1.308613850
0.050000000	1.083101360
0.055000000	-0.120786250
0.060000000	-0.716195630
0.065000000	-0.111635650
0.070000000	-0.109924720
0.075000000	-0.705407850
0.080000000	0.496260210
0.085000000	-0.702084130
0.090000000	0.499559200
0.095000000	-0.101628300
0.100000000	-0.697173170
0.105000000	-0.689929340
0.110000000	-0.085551480
0.115000000	-0.084021670
0.120000000	0.514677930
0.125000000	-0.086616360
0.130000000	-0.085086000
0.135000000	0.513614170
0.140000000	0.509501880
0.145000000	-0.688949490
0.150000000	0.512587440
0.155000000	-0.685887260
0.160000000	0.515626480
0.165000000	-0.085689850
0.170000000	-0.681362790
0.175000000	-0.077064850
0.180000000	0.521566960
0.185000000	0.517386730
0.190000000	-1.865542000
0.195000000	-0.065698490
0.200000000	-1.248737320
0.205000000	0.545359520
0.210000000	1.138201200
0.215000000	0.531085590
0.220000000	-0.667531790
0.225000000	-0.063341330
0.230000000	-0.061997800
0.235000000	-0.060664780
0.240000000	0.537839200
0.245000000	-0.063649540
0.250000000	-0.062312460
0.255000000	-0.060985850
0.260000000	0.537511790
0.265000000	-0.063983230
0.270000000	0.534529040
0.275000000	0.530230010
0.280000000	-0.071225530
0.285000000	-0.069855380
0.290000000	-0.068495830
0.295000000	0.530034630
0.300000000	-0.071427720
0.305000000	-0.070064310
0.310000000	-0.665892850
0.315000000	-0.658930970
0.320000000	-0.054833310
0.325000000	-0.053581980
0.330000000	0.544840850
0.335000000	0.540452920
0.340000000	-0.061090990
0.345000000	-0.059808670
0.350000000	-0.655717830
0.355000000	-0.051654670
0.360000000	0.546743830
0.365000000	-0.054849700
0.370000000	-0.053616720
0.375000000	-0.649574930
0.380000000	-0.045560520
0.385000000	-0.044391920
0.390000000	-0.043232740
0.395000000	-0.042082920
0.400000000	-0.040942390
0.405000000	-0.636992540
0.410000000	-0.630250980
0.415000000	-0.623553810
0.420000000	-0.019719370
0.425000000	-0.018729750
0.430000000	1.176614300
0.435000000	0.569166730
0.440000000	-1.814190420
0.445000000	0.582408640
0.450000000	0.577736810
0.455000000	-0.621270780
0.460000000	0.579713230
0.465000000	0.575051730
0.470000000	-0.026764140
0.475000000	-0.025752210
0.480000000	0.572432680
0.485000000	-1.213783020
0.490000000	1.177156860
0.495000000	-0.624682890
0.500000000	-1.205285930
0.505000000	-1.193178400
0.510000000	0.600442270
0.515000000	-0.001552190
0.520000000	-0.000717850
0.525000000	0.000109000
0.530000000	0.598109830
0.535000000	-0.601060490
0.540000000	0.002580320
0.545000000	0.003377480
0.550000000	0.601348800
0.555000000	-0.000669430
0.560000000	0.000141330
0.565000000	0.598126190
0.570000000	-0.003878540
0.575000000	-0.003054330
0.580000000	-0.002237500
0.585000000	-0.001427980
0.590000000	-0.597807160
0.595000000	0.005788760
0.600000000	0.603722770
0.605000000	0.001667480
0.610000000	0.599622870
0.615000000	0.594770290
0.620000000	-0.604416890
0.625000000	-0.000792740
0.630000000	0.597169390
0.635000000	-0.004857880
0.640000000	-0.004056010
0.645000000	-0.003261300
0.650000000	-0.599655140
0.655000000	0.601107710
0.660000000	-0.598136390
0.665000000	0.602612620
0.670000000	-0.596645220
0.675000000	-0.590272730
0.680000000	-1.171170740
0.685000000	-0.572128020
0.690000000	0.628446990
0.695000000	-0.570983900
0.700000000	0.032397910
0.705000000	-0.564243790
0.710000000	0.039091130
0.715000000	1.233947080
0.720000000	0.028832920
0.725000000	1.820929930
0.730000000	0.013074220
0.735000000	-1.170688560
0.740000000	-1.158902440
0.745000000	-0.559964020
0.750000000	0.640507320
0.755000000	0.635336230
0.760000000	0.630195230
0.765000000	-0.569278680
0.770000000	0.631241860
0.775000000	0.626119730
0.780000000	-0.573335380
0.785000000	-0.567158970
0.790000000	-0.561023500
0.795000000	0.042252680
0.800000000	-1.141722370
0.805000000	-1.130147330
0.810000000	0.065762630
0.815000000	0.066042950
0.820000000	-0.530862360
0.825000000	-0.524970930
0.830000000	0.078062530
0.835000000	0.675437330
0.840000000	0.072826080
0.845000000	0.073047310
0.850000000	0.670446110
0.855000000	0.067858760
0.860000000	0.068103780
0.865000000	-0.528836580
0.870000000	-0.522979950
0.875000000	-0.517162470
0.880000000	-0.511383920
0.885000000	-0.505644100
0.890000000	0.694420050
0.895000000	0.688844100
0.900000000	0.086119120
0.905000000	-0.510954120
0.910000000	0.689133220
0.915000000	1.280761780
0.920000000	-1.109150920
0.925000000	0.683751970
0.930000000	0.081044040
0.935000000	0.678350650
0.940000000	0.075671720
0.945000000	0.075825750
0.950000000	-0.521204990
0.955000000	0.678924700
0.960000000	0.076232610
0.965000000	0.076373580
0.970000000	0.076511300
0.975000000	-1.107764030
0.980000000	0.087922380
0.985000000	0.685162000
0.990000000	0.082416490
0.995000000	0.082504380
1.000000000	-1.101820490
1.005000000	-0.503364750
1.010000000	0.696626820
1.015000000	-0.503384020
1.020000000	-0.497760100
1.025000000	-1.079402280
1.030000000	-0.481099360
1.035000000	0.121558800
1.040000000	0.121379140
1.045000000	0.718379430
1.050000000	0.115395940
1.055000000	0.115247180
1.060000000	-1.666494450
1.065000000	0.728891040
1.070000000	-0.471349990
1.075000000	-0.465954970
1.080000000	0.136585030
1.085000000	0.733469330
1.090000000	0.130370510
1.095000000	0.130107080
1.100000000	-0.467338730
1.105000000	-0.461984560
1.110000000	0.140514860
1.115000000	-0.457004020
1.120000000	0.145458900
1.125000000	-1.039324680
1.130000000	0.753037790
1.135000000	-0.447388840
1.140000000	-0.442178350
1.145000000	-0.437003230
1.150000000	-1.019091680
1.155000000	0.175948940
1.160000000	0.772546390
1.165000000	0.169162350
1.170000000	0.168615310
1.175000000	-0.429112510
1.180000000	0.173142670
1.185000000	-0.424619070
1.190000000	0.774783800
1.195000000	0.171369050
1.200000000	-0.426389930
1.205000000	0.175834290
1.210000000	0.175223220
1.215000000	0.174613210
1.220000000	0.174004260
1.225000000	0.173396360
1.230000000	1.964333810
1.235000000	-0.441856080
1.240000000	0.757627310
1.245000000	0.154292750
1.250000000	1.348157890
1.255000000	0.142058910
1.260000000	0.738814200
1.265000000	0.135587340
1.270000000	-1.049213020
1.275000000	-0.451229850
1.280000000	0.748292030
1.285000000	-1.636595440
1.290000000	-0.435880340
1.295000000	-0.430825140
1.300000000	-1.013032650
1.305000000	-0.415291660
1.310000000	0.186807930
1.315000000	-0.411108370
1.320000000	0.190959520
1.325000000	0.787374540
1.330000000	0.183809290
1.335000000	0.183082240
1.340000000	0.779538470
1.345000000	0.176014230
1.350000000	0.175328000
1.355000000	0.771824870
1.360000000	-0.428840340
1.365000000	0.770496020
1.370000000	0.167015380
1.375000000	-0.430808860
1.380000000	-0.425830720
1.385000000	-0.420886350
1.390000000	-0.415975560
1.395000000	-0.411098180
1.400000000	-0.406254020
1.405000000	-0.401442900
1.410000000	-0.983893040
1.415000000	-0.386393230
1.420000000	-0.968943220
1.425000000	-0.371542720
1.430000000	-0.366963080
1.435000000	0.831947800
1.440000000	0.228044020
1.445000000	-0.370201040
1.450000000	0.828721440
1.455000000	-0.959580600
1.460000000	0.234922420
1.465000000	0.233804160
1.470000000	-0.364491410
1.475000000	-0.359981980
1.480000000	0.838859140
1.485000000	0.832067450
1.490000000	-0.956275800
1.495000000	0.238186280
1.500000000	0.237027360
1.505000000	0.235872820
1.510000000	0.831904080
1.515000000	1.422320210
1.520000000	0.215612190
1.525000000	-0.382600800
1.530000000	-0.378009120
1.535000000	-0.373448950
1.540000000	-0.368920100
1.545000000	-0.364422410
1.550000000	0.237225710
